occ_code,title,major_group,cluster_id,cluster_title,emp_national,wage_mean_annual,wage_p10_annual,wage_median_annual,baseline_growth_10y,source_tag,eloundou_beta,n_tasks,growth_match_level,wage_imputed,beta_imputed,cluster_size,cluster_rule
11-1011,Chief Executives,11,c001,Chief Executives,204350,269630.0,75700.0,213990.0,-0.057,partial:OEWS_May2025;EP_2020-30,0.4386111111111111,49,detailed,0,0,1,single
11-1021,General and Operations Managers,11,c002,General and Operations Managers,3503020,134940.0,50090.0,105770.0,0.094,partial:OEWS_May2025;EP_2020-30,0.4326923076923077,17,detailed,0,0,1,anchor
11-1031,Legislators,11,c003,Legislators,44590,57110.0,17850.0,37270.0,0.076,partial:OEWS_May2025;EP_2020-30,0.4583333333333333,30,detailed,0,0,1,single
11-2011,Advertising and Promotions Managers,11,c006,Public Relations Managers (+2),21470,154280.0,63300.0,133660.0,0.10300000000000001,partial:OEWS_May2025;EP_2020-30,0.5116279069767442,30,detailed,0,0,3,merged
11-2021,Marketing Managers,11,c004,Marketing Managers,395240,177770.0,90260.0,166790.0,0.1,partial:OEWS_May2025;EP_2020-30,0.5390625,20,detailed,0,0,1,anchor
11-2022,Sales Managers,11,c005,Sales Managers,637080,164350.0,73170.0,148270.0,0.07,partial:OEWS_May2025;EP_2020-30,0.4666666666666667,17,detailed,0,0,1,anchor
11-2032,Public Relations Managers,11,c006,Public Relations Managers (+2),74850,164760.0,82410.0,146910.0,0.126,partial:OEWS_May2025;EP_2020-30,0.5625,20,broad,0,0,3,merged
11-2033,Fundraising Managers,11,c006,Public Relations Managers (+2),38810,140020.0,75130.0,125470.0,0.126,partial:OEWS_May2025;EP_2020-30,0.53125,16,broad,0,0,3,merged
11-3012,Administrative Services Managers,11,c007,Administrative Services Managers (+3),263960,129870.0,67100.0,114130.0,0.08900000000000001,partial:OEWS_May2025;EP_2020-30,0.44565217391304346,18,broad,0,0,4,merged
11-3013,Facilities Managers,11,c007,Administrative Services Managers (+3),156180,116890.0,64480.0,106660.0,0.08900000000000001,partial:OEWS_May2025;EP_2020-30,0.4021915584415584,39,broad,0,0,4,merged
11-3021,Computer and Information Systems Managers,11,c008,Computer and Information Systems Managers,670570,192160.0,107550.0,175140.0,0.109,partial:OEWS_May2025;EP_2020-30,0.5454545454545454,17,detailed,0,0,1,anchor
11-3031,Financial Managers,11,c009,Financial Managers,841710,186910.0,94310.0,166570.0,0.17300000000000001,partial:OEWS_May2025;EP_2020-30,0.4695929638912095,63,detailed,0,0,1,anchor
11-3051,Industrial Production Managers,11,c007,Administrative Services Managers (+3),246250,134170.0,78000.0,126060.0,0.053,partial:OEWS_May2025;EP_2020-30,0.36766130390835583,117,detailed,0,0,4,merged
11-3061,Purchasing Managers,11,c010,Purchasing Managers,84320,156360.0,92490.0,148080.0,0.061,partial:OEWS_May2025;EP_2020-30,0.5285714285714286,18,detailed,0,0,1,single
11-3071,"Transportation, Storage, and Distribution Managers",11,c007,Administrative Services Managers (+3),221180,121600.0,65120.0,107230.0,0.083,partial:OEWS_May2025;EP_2020-30,0.4797483766233766,60,detailed,0,0,4,merged
11-3111,Compensation and Benefits Managers,11,c011,Human Resources Managers (+2),22940,162640.0,89160.0,149230.0,0.04,partial:OEWS_May2025;EP_2020-30,0.48684210526315785,24,detailed,0,0,3,merged
11-3121,Human Resources Managers,11,c011,Human Resources Managers (+2),220660,164230.0,88200.0,149280.0,0.092,partial:OEWS_May2025;EP_2020-30,0.46499999999999997,26,detailed,0,0,3,merged
11-3131,Training and Development Managers,11,c011,Human Resources Managers (+2),48050,148370.0,79550.0,133000.0,0.107,partial:OEWS_May2025;EP_2020-30,0.48863636363636365,12,detailed,0,0,3,merged
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",11,c012,"Farmers, Ranchers, and Other Agricultural Managers",6500,99820.0,54320.0,89900.0,-0.006999999999999999,partial:OEWS_May2025;EP_2020-30,0.3061224489795918,30,detailed,0,0,1,single
11-9021,Construction Managers,11,c013,Construction Managers,380360,124360.0,69690.0,114990.0,0.115,partial:OEWS_May2025;EP_2020-30,0.4222222222222223,25,detailed,0,0,1,anchor
11-9031,"Education and Childcare Administrators, Preschool and Daycare",11,c017,Food Service Managers (+3),73660,64800.0,38580.0,59300.0,0.114,partial:OEWS_May2025;EP_2020-30,0.4921875,17,detailed,0,0,4,merged
11-9032,"Education Administrators, Kindergarten through Secondary",11,c014,"Education Administrators, Kindergarten through Secondary",328330,116100.0,76280.0,105870.0,0.078,partial:OEWS_May2025;EP_2020-30,0.43636363636363634,32,detailed,0,0,1,anchor
11-9033,"Education Administrators, Postsecondary",11,c015,"Education Administrators, Postsecondary (+2)",180470,126540.0,64560.0,104590.0,0.075,partial:OEWS_May2025;EP_2020-30,0.4573170731707317,29,detailed,0,0,3,merged
11-9039,"Education Administrators, All Other",11,c015,"Education Administrators, Postsecondary (+2)",55130,101900.0,51910.0,95200.0,0.126,partial:OEWS_May2025;EP_2020-30,0.4238261032936537,0,detailed,0,1,3,merged
11-9041,Architectural and Engineering Managers,11,c016,Architectural and Engineering Managers,220260,181540.0,120810.0,171270.0,0.040999999999999995,partial:OEWS_May2025;EP_2020-30,0.3866995073891626,40,detailed,0,0,1,single
11-9051,Food Service Managers,11,c017,Food Service Managers (+3),238430,74880.0,45960.0,69390.0,0.149,partial:OEWS_May2025;EP_2020-30,0.40625,28,detailed,0,0,4,merged
11-9071,Gambling Managers,11,c015,"Education Administrators, Postsecondary (+2)",5030,103050.0,55960.0,93220.0,0.201,partial:OEWS_May2025;EP_2020-30,0.5294117647058824,19,detailed,0,0,3,merged
11-9072,"Entertainment and Recreation Managers, Except Gambling",11,c017,Food Service Managers (+3),37980,89750.0,46270.0,79520.0,0.092,partial:OEWS_May2025;EP_2020-30,0.3676470588235294,17,minor,0,0,4,merged
11-9081,Lodging Managers,11,c017,Food Service Managers (+3),42620,78740.0,40070.0,69250.0,0.087,partial:OEWS_May2025;EP_2020-30,0.4184782608695652,24,detailed,0,0,4,merged
11-9111,Medical and Health Services Managers,11,c018,Medical and Health Services Managers,597080,140970.0,73390.0,123860.0,0.325,partial:OEWS_May2025;EP_2020-30,0.4,18,detailed,0,0,1,anchor
11-9121,Natural Sciences Managers,11,c019,Natural Sciences Managers,108690,180250.0,79710.0,167220.0,0.057999999999999996,partial:OEWS_May2025;EP_2020-30,0.5086146708924716,70,detailed,0,0,1,single
11-9131,Postmasters and Mail Superintendents,11,c020,Postmasters and Mail Superintendents,13810,97360.0,85090.0,96660.0,-0.077,partial:OEWS_May2025;EP_2020-30,0.488095238095238,13,detailed,0,0,1,single
11-9141,"Property, Real Estate, and Community Association Managers",11,c021,"Property, Real Estate, and Community Association Managers",311180,83710.0,41010.0,69990.0,0.031,partial:OEWS_May2025;EP_2020-30,0.4375,27,detailed,0,0,1,anchor
11-9151,Social and Community Service Managers,11,c022,Social and Community Service Managers (+3),209330,88880.0,53150.0,80390.0,0.152,partial:OEWS_May2025;EP_2020-30,0.4196428571428571,16,detailed,0,0,4,merged
11-9161,Emergency Management Directors,11,c022,Social and Community Service Managers (+3),13500,102420.0,54210.0,93330.0,0.062,partial:OEWS_May2025;EP_2020-30,0.5111111111111111,23,detailed,0,0,4,merged
11-9171,Funeral Home Managers,11,c022,Social and Community Service Managers (+3),13910,92840.0,49700.0,78790.0,0.032,partial:OEWS_May2025;EP_2020-30,0.4821428571428571,22,detailed,0,0,4,merged
11-9179,"Personal Service Managers, All Other",11,c022,Social and Community Service Managers (+3),10450,78190.0,44910.0,69770.0,0.092,partial:OEWS_May2025;EP_2020-30,0.3887163561076604,45,minor,0,0,4,merged
11-9199,"Managers, All Other",11,c023,"Managers, All Other",622190,153890.0,74300.0,141900.0,0.092,partial:OEWS_May2025;EP_2020-30,0.4783791940440964,138,minor,0,0,1,anchor
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",13,c029,Logisticians (+4),12620,141580.0,48010.0,82890.0,0.46299999999999997,partial:OEWS_May2025;EP_2020-30,0.45652173913043476,14,detailed,0,0,5,merged
13-1020,Buyers and Purchasing Agents,13,c024,Buyers and Purchasing Agents,491430,83770.0,48380.0,77710.0,-0.054000000000000006,partial:OEWS_May2025;EP_2020-30,0.41442495126705653,51,detailed,0,0,1,anchor
13-1031,"Claims Adjusters, Examiners, and Investigators",13,c025,"Claims Adjusters, Examiners, and Investigators",324230,80470.0,48850.0,78000.0,-0.027000000000000003,partial:OEWS_May2025;EP_2020-30,0.505,29,detailed,0,0,1,anchor
13-1032,"Insurance Appraisers, Auto Damage",13,c029,Logisticians (+4),11560,78900.0,58360.0,78240.0,0.006,partial:OEWS_May2025;EP_2020-30,0.5,7,detailed,0,0,5,merged
13-1041,Compliance Officers,13,c026,Compliance Officers,417070,88400.0,48220.0,80730.0,0.062,partial:OEWS_May2025;EP_2020-30,0.5264205276105768,150,detailed,0,0,1,anchor
13-1051,Cost Estimators,13,c029,Logisticians (+4),224220,85390.0,48530.0,78740.0,0.006,partial:OEWS_May2025;EP_2020-30,0.4903846153846154,14,detailed,0,0,5,merged
13-1071,Human Resources Specialists,13,c027,Human Resources Specialists,912430,81990.0,47180.0,75940.0,0.10400000000000001,partial:OEWS_May2025;EP_2020-30,0.6166666666666667,26,detailed,0,0,1,anchor
13-1074,Farm Labor Contractors,13,c028,Farm Labor Contractors,310,58470.0,30930.0,58460.0,0.106,partial:OEWS_May2025;EP_2020-30,0.07142857142857142,8,detailed,0,0,1,single
13-1075,Labor Relations Specialists,13,c029,Logisticians (+4),64810,98720.0,50490.0,95420.0,-0.043,partial:OEWS_May2025;EP_2020-30,0.49528301886792453,28,detailed,0,0,5,merged
13-1081,Logisticians,13,c029,Logisticians (+4),251040,89730.0,50890.0,82320.0,0.295,partial:OEWS_May2025;EP_2020-30,0.5622134954309731,83,detailed,0,0,5,merged
13-1082,Project Management Specialists,13,c030,Project Management Specialists,1066670,110740.0,61580.0,102320.0,0.09300000000000001,partial:OEWS_May2025;EP_2020-30,0.47500000000000003,20,minor,0,0,1,anchor
13-1111,Management Analysts,13,c031,Management Analysts,898280,113790.0,60640.0,101860.0,0.13699999999999998,partial:OEWS_May2025;EP_2020-30,0.4523809523809524,11,detailed,0,0,1,anchor
13-1121,"Meeting, Convention, and Event Planners",13,c032,"Meeting, Convention, and Event Planners (+1)",142860,66520.0,36830.0,61160.0,0.175,partial:OEWS_May2025;EP_2020-30,0.4256756756756757,21,detailed,0,0,2,merged
13-1131,Fundraisers,13,c032,"Meeting, Convention, and Event Planners (+1)",111040,77200.0,46630.0,72550.0,0.159,partial:OEWS_May2025;EP_2020-30,0.5048076923076923,28,detailed,0,0,2,merged
13-1141,"Compensation, Benefits, and Job Analysis Specialists",13,c033,"Compensation, Benefits, and Job Analysis Specialists",112380,84330.0,49480.0,78210.0,0.096,partial:OEWS_May2025;EP_2020-30,0.47368421052631576,24,detailed,0,0,1,single
13-1151,Training and Development Specialists,13,c034,Training and Development Specialists,458300,75550.0,38760.0,69280.0,0.10800000000000001,partial:OEWS_May2025;EP_2020-30,0.5723684210526315,20,detailed,0,0,1,anchor
13-1161,Market Research Analysts and Marketing Specialists,13,c035,Market Research Analysts and Marketing Specialists,899580,89490.0,43390.0,78760.0,0.221,partial:OEWS_May2025;EP_2020-30,0.5335750315258513,49,detailed,0,0,1,anchor
13-1199,"Business Operations Specialists, All Other",13,c036,"Business Operations Specialists, All Other",1087090,93970.0,47880.0,83050.0,0.09300000000000001,partial:OEWS_May2025;EP_2020-30,0.560415349816381,92,minor,0,0,1,anchor
13-2011,Accountants and Auditors,13,c037,Accountants and Auditors,1449500,94750.0,56020.0,83680.0,0.069,partial:OEWS_May2025;EP_2020-30,0.54,30,detailed,0,0,1,anchor
13-2020,Property Appraisers and Assessors,13,c040,Loan Officers (+6),57070,75770.0,40030.0,67960.0,0.044000000000000004,partial:OEWS_May2025;EP_2020-30,0.5245535714285714,44,detailed,0,0,7,merged
13-2031,Budget Analysts,13,c040,Loan Officers (+6),47160,96370.0,62250.0,91640.0,0.048,partial:OEWS_May2025;EP_2020-30,0.5800000000000001,13,detailed,0,0,7,merged
13-2041,Credit Analysts,13,c040,Loan Officers (+6),64390,100850.0,56250.0,83510.0,-0.057999999999999996,partial:OEWS_May2025;EP_2020-30,0.5555555555555556,11,detailed,0,0,7,merged
13-2051,Financial and Investment Analysts,13,c038,Financial and Investment Analysts,361980,116800.0,63720.0,102740.0,0.052000000000000005,partial:OEWS_May2025;EP_2020-30,0.4807692307692308,26,minor,0,0,1,anchor
13-2052,Personal Financial Advisors,13,c039,Personal Financial Advisors (+1),266800,156670.0,50190.0,105070.0,0.046,partial:OEWS_May2025;EP_2020-30,0.5855263157894737,21,detailed,0,0,2,merged
13-2053,Insurance Underwriters,13,c040,Loan Officers (+6),105420,93700.0,55530.0,81370.0,-0.018000000000000002,partial:OEWS_May2025;EP_2020-30,0.5357142857142857,7,detailed,0,0,7,merged
13-2054,Financial Risk Specialists,13,c039,Personal Financial Advisors (+1),63850,124420.0,64820.0,117330.0,0.052000000000000005,partial:OEWS_May2025;EP_2020-30,0.5583333333333333,30,minor,0,0,2,merged
13-2061,Financial Examiners,13,c040,Loan Officers (+6),67830,106240.0,56230.0,94160.0,0.179,partial:OEWS_May2025;EP_2020-30,0.5378787878787878,17,detailed,0,0,7,merged
13-2071,Credit Counselors,13,c041,Tax Preparers (+2),27770,57210.0,38350.0,52230.0,0.09,partial:OEWS_May2025;EP_2020-30,0.6590909090909092,23,detailed,0,0,3,merged
13-2072,Loan Officers,13,c040,Loan Officers (+6),274330,87790.0,39430.0,76690.0,0.013000000000000001,partial:OEWS_May2025;EP_2020-30,0.6193181818181819,30,detailed,0,0,7,merged
13-2081,"Tax Examiners and Collectors, and Revenue Agents",13,c041,Tax Preparers (+2),56610,70520.0,42000.0,62370.0,-0.037000000000000005,partial:OEWS_May2025;EP_2020-30,0.629032258064516,25,detailed,0,0,3,merged
13-2082,Tax Preparers,13,c041,Tax Preparers (+2),76480,60930.0,33760.0,54920.0,0.016,partial:OEWS_May2025;EP_2020-30,0.625,12,detailed,0,0,3,merged
13-2099,"Financial Specialists, All Other",13,c040,Loan Officers (+6),132130,93810.0,48460.0,81100.0,0.052000000000000005,partial:OEWS_May2025;EP_2020-30,0.5878378378378378,44,minor,0,0,7,merged
15-1211,Computer Systems Analysts,15,c042,Computer Systems Analysts,519530,114610.0,67340.0,105850.0,0.07,partial:OEWS_May2025;EP_2020-30,0.5854500891265597,39,detailed,0,0,1,anchor
15-1212,Information Security Analysts,15,c043,Information Security Analysts (+2),190650,132510.0,75090.0,129180.0,0.33299999999999996,partial:OEWS_May2025;EP_2020-30,0.5978260869565217,12,detailed,0,0,3,merged
15-1221,Computer and Information Research Scientists,15,c043,Information Security Analysts (+2),37200,153930.0,82200.0,140300.0,0.21899999999999997,partial:OEWS_May2025;EP_2020-30,0.5673076923076923,15,detailed,0,0,3,merged
15-1231,Computer Network Support Specialists,15,c044,Computer Network Support Specialists,146190,81870.0,47120.0,76220.0,0.075,partial:OEWS_May2025;EP_2020-30,0.5865384615384617,26,detailed,0,0,1,single
15-1232,Computer User Support Specialists,15,c045,Computer User Support Specialists,717190,67330.0,40980.0,61860.0,0.08900000000000001,partial:OEWS_May2025;EP_2020-30,0.6388888888888888,16,detailed,0,0,1,anchor
15-1241,Computer Network Architects,15,c043,Information Security Analysts (+2),179740,139580.0,79900.0,134050.0,0.055,partial:OEWS_May2025;EP_2020-30,0.5892619680851063,59,detailed,0,0,3,merged
15-1242,Database Administrators,15,c049,Software Quality Assurance Analysts and Testers (+4),69990,110090.0,60230.0,104620.0,0.06,partial:OEWS_May2025;EP_2020-30,0.7661290322580645,18,broad,0,0,5,merged
15-1243,Database Architects,15,c046,Database Architects,67140,144440.0,86240.0,139500.0,0.06,partial:OEWS_May2025;EP_2020-30,0.7786246612466124,43,broad,0,0,1,single
15-1244,Network and Computer Systems Administrators,15,c047,Network and Computer Systems Administrators,314340,103680.0,62640.0,99130.0,0.054000000000000006,partial:OEWS_May2025;EP_2020-30,0.6216216216216217,20,detailed,0,0,1,anchor
15-1251,Computer Programmers,15,c049,Software Quality Assurance Analysts and Testers (+4),92230,105170.0,57710.0,100390.0,-0.099,partial:OEWS_May2025;EP_2020-30,0.8166666666666667,17,detailed,0,0,5,merged
15-1252,Software Developers,15,c048,Software Developers,1687890,148100.0,82460.0,135980.0,0.187,partial:OEWS_May2025;EP_2020-30,0.6578947368421052,19,broad,0,0,1,anchor
15-1253,Software Quality Assurance Analysts and Testers,15,c049,Software Quality Assurance Analysts and Testers (+4),186740,111490.0,61440.0,104300.0,0.187,partial:OEWS_May2025;EP_2020-30,0.7456140350877192,30,broad,0,0,5,merged
15-1254,Web Developers,15,c049,Software Quality Assurance Analysts and Testers (+4),70190,98770.0,48100.0,92650.0,0.187,partial:OEWS_May2025;EP_2020-30,0.7836538461538463,29,broad,0,0,5,merged
15-1255,Web and Digital Interface Designers,15,c049,Software Quality Assurance Analysts and Testers (+4),113330,117490.0,53750.0,104000.0,0.187,partial:OEWS_May2025;EP_2020-30,0.6916666666666667,54,broad,0,0,5,merged
15-1299,"Computer Occupations, All Other",15,c050,"Computer Occupations, All Other",435370,122230.0,55940.0,116580.0,0.092,partial:OEWS_May2025;EP_2020-30,0.6663749294184077,215,detailed,0,0,1,anchor
15-2011,Actuaries,15,c051,Actuaries,26670,141480.0,78570.0,130000.0,0.245,partial:OEWS_May2025;EP_2020-30,0.5185185185185185,15,detailed,0,0,1,single
15-2021,Mathematicians,15,c052,Mathematicians,2030,129260.0,69240.0,126710.0,0.027000000000000003,partial:OEWS_May2025;EP_2020-30,0.8452380952380952,11,detailed,0,0,1,single
15-2031,Operations Research Analysts,15,c053,Operations Research Analysts,108510,99730.0,57060.0,88940.0,0.24600000000000002,partial:OEWS_May2025;EP_2020-30,0.6290322580645161,16,detailed,0,0,1,single
15-2041,Statisticians,15,c054,Data Scientists (+1),29030,115700.0,64000.0,105650.0,0.354,partial:OEWS_May2025;EP_2020-30,0.725,44,detailed,0,0,2,merged
15-2051,Data Scientists,15,c054,Data Scientists (+1),262440,126800.0,67240.0,120230.0,0.28,partial:OEWS_May2025;EP_2020-30,0.6381628787878788,54,minor,0,0,2,merged
15-2099,"Mathematical Science Occupations, All Other",15,c055,"Mathematical Science Occupations, All Other",3720,91550.0,47980.0,81490.0,0.28,partial:OEWS_May2025;EP_2020-30,0.7583333333333333,19,minor,0,0,1,single
17-1011,"Architects, Except Landscape and Naval",17,c056,"Architects, Except Landscape and Naval (+2)",106770,106260.0,62300.0,99280.0,0.031,partial:OEWS_May2025;EP_2020-30,0.45930232558139533,24,detailed,0,0,3,merged
17-1012,Landscape Architects,17,c056,"Architects, Except Landscape and Naval (+2)",19600,88780.0,54770.0,79870.0,-0.003,partial:OEWS_May2025;EP_2020-30,0.39473684210526316,19,detailed,0,0,3,merged
17-1021,Cartographers and Photogrammetrists,17,c056,"Architects, Except Landscape and Naval (+2)",14260,86690.0,53740.0,81390.0,0.054000000000000006,partial:OEWS_May2025;EP_2020-30,0.49,14,detailed,0,0,3,merged
17-1022,Surveyors,17,c057,Surveyors,50830,80570.0,46880.0,75440.0,0.016,partial:OEWS_May2025;EP_2020-30,0.46493055555555557,40,detailed,0,0,1,single
17-2011,Aerospace Engineers,17,c062,Electrical Engineers (+4),67710,142060.0,86700.0,134960.0,0.083,partial:OEWS_May2025;EP_2020-30,0.5446428571428571,18,detailed,0,0,5,merged
17-2021,Agricultural Engineers,17,c058,Agricultural Engineers,1480,108230.0,68060.0,98590.0,0.045,partial:OEWS_May2025;EP_2020-30,0.37962962962962965,14,detailed,0,0,1,single
17-2031,Bioengineers and Biomedical Engineers,17,c062,Electrical Engineers (+4),23480,116890.0,71850.0,109370.0,0.059000000000000004,partial:OEWS_May2025;EP_2020-30,0.5641025641025641,30,detailed,0,0,5,merged
17-2041,Chemical Engineers,17,c059,Chemical Engineers,21070,129980.0,79420.0,125040.0,0.09300000000000001,partial:OEWS_May2025;EP_2020-30,0.40384615384615385,13,detailed,0,0,1,single
17-2051,Civil Engineers,17,c060,Civil Engineers,367840,108670.0,68240.0,100840.0,0.08199999999999999,partial:OEWS_May2025;EP_2020-30,0.46834415584415584,71,detailed,0,0,1,anchor
17-2061,Computer Hardware Engineers,17,c061,Computer Hardware Engineers,76660,162670.0,92940.0,161740.0,0.015,partial:OEWS_May2025;EP_2020-30,0.5227272727272727,18,detailed,0,0,1,single
17-2071,Electrical Engineers,17,c062,Electrical Engineers (+4),198750,125100.0,76550.0,120630.0,0.068,partial:OEWS_May2025;EP_2020-30,0.484375,22,detailed,0,0,5,merged
17-2072,"Electronics Engineers, Except Computer",17,c062,Electrical Engineers (+4),96900,137280.0,81840.0,130220.0,0.062,partial:OEWS_May2025;EP_2020-30,0.5339635854341735,42,detailed,0,0,5,merged
17-2081,Environmental Engineers,17,c062,Electrical Engineers (+4),38340,112910.0,69990.0,107110.0,0.037000000000000005,partial:OEWS_May2025;EP_2020-30,0.5277777777777778,28,detailed,0,0,5,merged
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",17,c065,Mechanical Engineers (+4),21450,119770.0,68420.0,115160.0,0.061,partial:OEWS_May2025;EP_2020-30,0.5359615384615385,40,detailed,0,0,5,merged
17-2112,Industrial Engineers,17,c063,Industrial Engineers,365740,109900.0,74370.0,102440.0,0.13699999999999998,partial:OEWS_May2025;EP_2020-30,0.5371996480563109,92,detailed,0,0,1,anchor
17-2121,Marine Engineers and Naval Architects,17,c065,Mechanical Engineers (+4),8250,124180.0,83010.0,112230.0,0.039,partial:OEWS_May2025;EP_2020-30,0.4122807017543859,30,detailed,0,0,5,merged
17-2131,Materials Engineers,17,c064,Materials Engineers,22770,120250.0,72300.0,112860.0,0.084,partial:OEWS_May2025;EP_2020-30,0.4024390243902439,21,detailed,0,0,1,single
17-2141,Mechanical Engineers,17,c065,Mechanical Engineers (+4),296810,113610.0,73990.0,104110.0,0.07,partial:OEWS_May2025;EP_2020-30,0.5160282717738258,79,detailed,0,0,5,merged
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",17,c065,Mechanical Engineers (+4),6080,115410.0,67490.0,106220.0,0.039,partial:OEWS_May2025;EP_2020-30,0.4907407407407407,18,detailed,0,0,5,merged
17-2161,Nuclear Engineers,17,c066,Petroleum Engineers (+1),15280,140420.0,92960.0,133970.0,-0.084,partial:OEWS_May2025;EP_2020-30,0.5125000000000001,20,detailed,0,0,2,merged
17-2171,Petroleum Engineers,17,c066,Petroleum Engineers (+1),18060,157150.0,81440.0,144910.0,0.076,partial:OEWS_May2025;EP_2020-30,0.47916666666666663,23,detailed,0,0,2,merged
17-2199,"Engineers, All Other",17,c065,Mechanical Engineers (+4),154070,125330.0,66810.0,122930.0,0.027000000000000003,partial:OEWS_May2025;EP_2020-30,0.48441145838008803,179,detailed,0,0,5,merged
17-3011,Architectural and Civil Drafters,17,c067,Architectural and Civil Drafters (+6),103700,70740.0,46260.0,66150.0,-0.009000000000000001,partial:OEWS_May2025;EP_2020-30,0.53,28,detailed,0,0,7,merged
17-3012,Electrical and Electronics Drafters,17,c067,Architectural and Civil Drafters (+6),17920,81280.0,50040.0,76870.0,0.023,partial:OEWS_May2025;EP_2020-30,0.5319148936170213,30,detailed,0,0,7,merged
17-3013,Mechanical Drafters,17,c067,Architectural and Civil Drafters (+6),39960,75060.0,48360.0,71550.0,-0.047,partial:OEWS_May2025;EP_2020-30,0.48275862068965514,15,detailed,0,0,7,merged
17-3019,"Drafters, All Other",17,c067,Architectural and Civil Drafters (+6),14470,68250.0,43420.0,63520.0,-0.054000000000000006,partial:OEWS_May2025;EP_2020-30,0.4259292903960859,0,detailed,0,1,7,merged
17-3021,Aerospace Engineering and Operations Technologists and Technicians,17,c068,Electrical and Electronic Engineering Technologists and Technicians (+5),11280,91310.0,59050.0,82890.0,0.08900000000000001,partial:OEWS_May2025;EP_2020-30,0.275,12,detailed,0,0,6,merged
17-3022,Civil Engineering Technologists and Technicians,17,c067,Architectural and Civil Drafters (+6),68520,68990.0,44220.0,64950.0,0.018000000000000002,partial:OEWS_May2025;EP_2020-30,0.5340909090909092,15,detailed,0,0,7,merged
17-3023,Electrical and Electronic Engineering Technologists and Technicians,17,c068,Electrical and Electronic Engineering Technologists and Technicians (+5),95130,80680.0,49510.0,78190.0,0.016,partial:OEWS_May2025;EP_2020-30,0.36792452830188677,30,detailed,0,0,6,merged
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,17,c068,Electrical and Electronic Engineering Technologists and Technicians (+5),15520,76420.0,47840.0,73900.0,-0.017,partial:OEWS_May2025;EP_2020-30,0.3042362002567394,52,detailed,0,0,6,merged
17-3025,Environmental Engineering Technologists and Technicians,17,c067,Architectural and Civil Drafters (+6),12190,64870.0,39910.0,59920.0,0.078,partial:OEWS_May2025;EP_2020-30,0.42105263157894735,26,detailed,0,0,7,merged
17-3026,Industrial Engineering Technologists and Technicians,17,c068,Electrical and Electronic Engineering Technologists and Technicians (+5),75570,70700.0,47300.0,66120.0,0.044000000000000004,partial:OEWS_May2025;EP_2020-30,0.39369089834515364,55,detailed,0,0,6,merged
17-3027,Mechanical Engineering Technologists and Technicians,17,c068,Electrical and Electronic Engineering Technologists and Technicians (+5),36190,76380.0,48400.0,74510.0,0.057,partial:OEWS_May2025;EP_2020-30,0.3469387755102041,48,detailed,0,0,6,merged
17-3028,Calibration Technologists and Technicians,17,c068,Electrical and Electronic Engineering Technologists and Technicians (+5),16540,74170.0,46680.0,67820.0,0.031,partial:OEWS_May2025;EP_2020-30,0.33333333333333337,15,broad,0,0,6,merged
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",17,c069,"Engineering Technologists and Technicians, Except Drafters, All Other",59930,80960.0,47030.0,78350.0,0.031,partial:OEWS_May2025;EP_2020-30,0.26446360153256704,46,broad,0,0,1,single
17-3031,Surveying and Mapping Technicians,17,c067,Architectural and Civil Drafters (+6),58010,58000.0,37520.0,54240.0,0.037000000000000005,partial:OEWS_May2025;EP_2020-30,0.5053191489361701,30,detailed,0,0,7,merged
19-1011,Animal Scientists,19,c070,Animal Scientists,3100,88350.0,44350.0,68940.0,0.09699999999999999,partial:OEWS_May2025;EP_2020-30,0.6875,9,detailed,0,0,1,single
19-1012,Food Scientists and Technologists,19,c073,Conservation Scientists (+3),13060,95360.0,52920.0,88720.0,0.067,partial:OEWS_May2025;EP_2020-30,0.4230769230769231,13,detailed,0,0,4,merged
19-1013,Soil and Plant Scientists,19,c073,Conservation Scientists (+3),15730,87720.0,48680.0,78850.0,0.1,partial:OEWS_May2025;EP_2020-30,0.5597826086956522,27,detailed,0,0,4,merged
19-1021,Biochemists and Biophysicists,19,c071,Biochemists and Biophysicists,33830,129840.0,74290.0,127410.0,0.047,partial:OEWS_May2025;EP_2020-30,0.44886363636363635,24,detailed,0,0,1,single
19-1022,Microbiologists,19,c072,Microbiologists (+1),18940,97600.0,54670.0,87990.0,0.046,partial:OEWS_May2025;EP_2020-30,0.35416666666666663,14,detailed,0,0,2,merged
19-1023,Zoologists and Wildlife Biologists,19,c073,Conservation Scientists (+3),18120,83020.0,49100.0,76780.0,0.052000000000000005,partial:OEWS_May2025;EP_2020-30,0.488095238095238,14,detailed,0,0,4,merged
19-1029,"Biological Scientists, All Other",19,c074,"Medical Scientists, Except Epidemiologists (+3)",55850,106330.0,60430.0,98920.0,0.037000000000000005,partial:OEWS_May2025;EP_2020-30,0.5050530222144032,88,detailed,0,0,4,merged
19-1031,Conservation Scientists,19,c073,Conservation Scientists (+3),25950,77130.0,47550.0,73010.0,0.061,partial:OEWS_May2025;EP_2020-30,0.4595407326407874,65,detailed,0,0,4,merged
